transect_id,pc_id,lat,lon,year,species_code,scientific_name,common_name,hab_type
POT263,POT263_PC3,17.4196722,-90.1488347,2025,whevir,Vireo griseus,White-eyed Vireo,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,brnjay,Cyanocorax morio,Brown Jay,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,carwre,Thryothorus ludovicianus,Carolina Wren,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,spbwre1,Pheugopedius maculipectus,Spot-breasted Wren,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,wbwwre1,Henicorhina leucosticta,White-breasted Wood-Wren,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,woothr,Hylocichla mustelina,Wood Thrush,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,magwar,Setophaga magnolia,Magnolia Warbler,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,rtatan1,Driophlox fuscicauda,Red-throated Ant-Tanager,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,blubun,Cyanocompsa parellina,Blue Bunting,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,blhsal1,Saltator atriceps,Black-headed Saltator,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,kebtou1,Ramphastos sulfuratus,Keel-billed Toucan,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,barant1,Thamnophilus doliatus,Barred Antshrike,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,clcrob,Turdus grayi,Clay-colored Thrush,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,goowoo1,Colaptes rubiginosus,Golden-olive Woodpecker,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,greant1,Taraba major,Great Antshrike,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,ivbwoo1,Xiphorhynchus flavigaster,Ivory-billed Woodcreeper,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,yeofly1,Tolmomyias sulphurescens,Yellow-olive Flatbill,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,grycat,Dumetella carolinensis,Gray Catbird,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,grbspa1,Arremonops chloronotus,Green-backed Sparrow,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,amered,Setophaga ruticilla,American Redstart,pasture
POT263,POT263_PC3,17.4196722,-90.1488347,2025,trogna2,Polioptila bilineata,White-browed Gnatcatcher,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,thitin1,Crypturellus cinnamomeus,Thicket Tinamou,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,gartro1,Trogon caligatus,Gartered Violaceous Trogon,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,kebtou1,Ramphastos sulfuratus,Keel-billed Toucan,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,gofwoo,Melanerpes aurifrons,Golden-fronted Woodpecker,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,goowoo1,Colaptes rubiginosus,Golden-olive Woodpecker,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,laufal1,Herpetotheres cachinnans,Laughing Falcon,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,oltpar1,Eupsittula nana,Olive-throated Parakeet,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,bkfant2,Formicarius moniliger,Mayan Antthrush,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,mastit1,Tityra semifasciata,Masked Tityra,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,norben1,Oncostoma cinereigulare,Northern Bentbill,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,lobgna5,Ramphocaenus melanurus,Long-billed Gnatwren,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,trogna2,Polioptila bilineata,White-browed Gnatcatcher,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,spbwre1,Pheugopedius maculipectus,Spot-breasted Wren,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,woothr,Hylocichla mustelina,Wood Thrush,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,yeteup1,Euphonia hirundinacea,Yellow-throated Euphonia,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,magwar,Setophaga magnolia,Magnolia Warbler,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,sumtan,Piranga rubra,Summer Tanager,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,rtatan1,Driophlox fuscicauda,Red-throated Ant-Tanager,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,blhsal1,Saltator atriceps,Black-headed Saltator,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,slttro1,Trogon massena,Slaty-tailed Trogon,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,bucmot2,Momotus lessonii,Lesson's Motmot,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,whfpar1,Amazona albifrons,White-fronted Amazon,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,bncfly,Myiarchus tyrannulus,Brown-crested Flycatcher,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,lesgre1,Pachysylvia decurtata,Lesser Greenlet,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,whevir,Vireo griseus,White-eyed Vireo,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,brnjay,Cyanocorax morio,Brown Jay,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,whbwre1,Uropsila leucogastra,White-bellied Wren,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,kenwar,Geothlypis formosa,Kentucky Warbler,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,blhtro1,Trogon melanocephalus,Black-headed Trogon,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,yeofly1,Tolmomyias sulphurescens,Yellow-olive Flatbill,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,greela,Myiopagis viridicata,Greenish Elaenia,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,yebfly,Empidonax flaviventris,Yellow-bellied Flycatcher,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,ducfly,Myiarchus tuberculifer,Dusky-capped Flycatcher,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,grcfly,Myiarchus crinitus,Great Crested Flycatcher,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,hoowar,Setophaga citrina,Hooded Warbler,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,blubun,Cyanocompsa parellina,Blue Bunting,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,rutjac1,Galbula ruficauda,Rufous-tailed Jacamar,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,thlsch2,Schiffornis veraepacis,Northern Schiffornis,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,carwre,Thryothorus ludovicianus,Carolina Wren,pasture
POT263,POT263_PC4,17.4211398,-90.1478135,2025,grbspa1,Arremonops chloronotus,Green-backed Sparrow,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,thitin1,Crypturellus cinnamomeus,Thicket Tinamou,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,caneme1,Cynanthus canivetii,Canivet's Emerald,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,blhtro1,Trogon melanocephalus,Black-headed Trogon,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,gartro1,Trogon caligatus,Gartered Violaceous Trogon,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,kebtou1,Ramphastos sulfuratus,Keel-billed Toucan,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,goowoo1,Colaptes rubiginosus,Golden-olive Woodpecker,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,relpar10,Amazona autumnalis,Red-lored Amazon,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,whfpar1,Amazona albifrons,White-fronted Amazon,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,barant1,Thamnophilus doliatus,Barred Antshrike,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,yeofly1,Tolmomyias sulphurescens,Yellow-olive Flatbill,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,yucfly1,Myiarchus yucatanensis,Yucatan Flycatcher,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,bncfly,Myiarchus tyrannulus,Brown-crested Flycatcher,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,lesgre1,Pachysylvia decurtata,Lesser Greenlet,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,brnjay,Cyanocorax morio,Brown Jay,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,spbwre1,Pheugopedius maculipectus,Spot-breasted Wren,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,woothr,Hylocichla mustelina,Wood Thrush,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,grbspa1,Arremonops chloronotus,Green-backed Sparrow,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,magwar,Setophaga magnolia,Magnolia Warbler,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,blubun,Cyanocompsa parellina,Blue Bunting,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,gyhdov1,Leptotila plumbeiceps,Gray-headed Dove,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,lobgna5,Ramphocaenus melanurus,Long-billed Gnatwren,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,whbwre1,Uropsila leucogastra,White-bellied Wren,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,whtdov,Leptotila verreauxi,White-tipped Dove,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,whevir,Vireo griseus,White-eyed Vireo,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,comyel,Geothlypis trichas,Common Yellowthroat,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,whbeme1,Chlorestes candida,White-bellied Emerald,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,mastit1,Tityra semifasciata,Masked Tityra,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,norben1,Oncostoma cinereigulare,Northern Bentbill,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,greela,Myiopagis viridicata,Greenish Elaenia,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,ducfly,Myiarchus tuberculifer,Dusky-capped Flycatcher,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,trokin,Tyrannus melancholicus,Tropical Kingbird,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,trogna2,Polioptila bilineata,White-browed Gnatcatcher,pasture
POT263,POT263_PC5,17.4227293,-90.1465489,2025,grycat,Dumetella carolinensis,Gray Catbird,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,thitin1,Crypturellus cinnamomeus,Thicket Tinamou,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,grecur1,Crax rubra,Great Curassow,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,rebpig1,Patagioenas flavirostris,Red-billed Pigeon,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,whtdov,Leptotila verreauxi,White-tipped Dove,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,gartro1,Trogon caligatus,Gartered Violaceous Trogon,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,bucmot2,Momotus lessonii,Lesson's Motmot,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,kebtou1,Ramphastos sulfuratus,Keel-billed Toucan,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,gofwoo,Melanerpes aurifrons,Golden-fronted Woodpecker,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,relpar10,Amazona autumnalis,Red-lored Amazon,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,whfpar1,Amazona albifrons,White-fronted Amazon,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,barant1,Thamnophilus doliatus,Barred Antshrike,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,norben1,Oncostoma cinereigulare,Northern Bentbill,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,yeofly1,Tolmomyias sulphurescens,Yellow-olive Flatbill,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,brratt1,Attila spadiceus,Bright-rumped Attila,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,yucfly1,Myiarchus yucatanensis,Yucatan Flycatcher,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,whevir,Vireo griseus,White-eyed Vireo,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,brnjay,Cyanocorax morio,Brown Jay,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,spbwre1,Pheugopedius maculipectus,Spot-breasted Wren,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,woothr,Hylocichla mustelina,Wood Thrush,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,clcrob,Turdus grayi,Clay-colored Thrush,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,magwar,Setophaga magnolia,Magnolia Warbler,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,blubun,Cyanocompsa parellina,Blue Bunting,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,laufal1,Herpetotheres cachinnans,Laughing Falcon,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,ducfly,Myiarchus tuberculifer,Dusky-capped Flycatcher,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,grycat,Dumetella carolinensis,Gray Catbird,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,hoowar,Setophaga citrina,Hooded Warbler,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,whbeme1,Chlorestes candida,White-bellied Emerald,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,goowoo1,Colaptes rubiginosus,Golden-olive Woodpecker,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,lesgre1,Pachysylvia decurtata,Lesser Greenlet,pasture
POT263,POT263_PC6,17.4248626,-90.1474937,2025,grbspa1,Arremonops chloronotus,Green-backed Sparrow,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,squcuc1,Piaya cayana,Common Squirrel-Cuckoo,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,whbeme1,Chlorestes candida,White-bellied Emerald,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,kebtou1,Ramphastos sulfuratus,Keel-billed Toucan,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,laufal1,Herpetotheres cachinnans,Laughing Falcon,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,relpar10,Amazona autumnalis,Red-lored Amazon,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,bncfly,Myiarchus tyrannulus,Brown-crested Flycatcher,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,brnjay,Cyanocorax morio,Brown Jay,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,spbwre1,Pheugopedius maculipectus,Spot-breasted Wren,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,woothr,Hylocichla mustelina,Wood Thrush,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,woewar1,Helmitheros vermivorum,Worm-eating Warbler,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,bawwar,Mniotilta varia,Black-and-white Warbler,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,comyel,Geothlypis trichas,Common Yellowthroat,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,magwar,Setophaga magnolia,Magnolia Warbler,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,whtdov,Leptotila verreauxi,White-tipped Dove,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,barant1,Thamnophilus doliatus,Barred Antshrike,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,whcman1,Manacus candei,White-collared Manakin,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,norben1,Oncostoma cinereigulare,Northern Bentbill,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,whevir,Vireo griseus,White-eyed Vireo,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,blubun,Cyanocompsa parellina,Blue Bunting,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,greela,Myiopagis viridicata,Greenish Elaenia,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,leafly,Empidonax minimus,Least Flycatcher,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,ducfly,Myiarchus tuberculifer,Dusky-capped Flycatcher,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,whbwre1,Uropsila leucogastra,White-bellied Wren,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,grbspa1,Arremonops chloronotus,Green-backed Sparrow,pasture
POT263,POT263_PC7,17.4264502,-90.1472627,2025,btnwar,Setophaga virens,Black-throated Green Warbler,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,shbpig,Patagioenas nigrirostris,Short-billed Pigeon,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,blgdov1,Claravis pretiosa,Blue Ground Dove,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,slttro1,Trogon massena,Slaty-tailed Trogon,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,blhtro1,Trogon melanocephalus,Black-headed Trogon,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,gartro1,Trogon caligatus,Gartered Violaceous Trogon,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,kebtou1,Ramphastos sulfuratus,Keel-billed Toucan,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,pabwoo1,Campephilus guatemalensis,Pale-billed Woodpecker,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,relpar10,Amazona autumnalis,Red-lored Amazon,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,whfpar1,Amazona albifrons,White-fronted Amazon,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,meapar,Amazona farinosa,Mealy Amazon,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,barant1,Thamnophilus doliatus,Barred Antshrike,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,yeofly1,Tolmomyias sulphurescens,Yellow-olive Flatbill,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,brratt1,Attila spadiceus,Bright-rumped Attila,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,whevir,Vireo griseus,White-eyed Vireo,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,yetvir,Vireo flavifrons,Yellow-throated Vireo,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,lobgna5,Ramphocaenus melanurus,Long-billed Gnatwren,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,spbwre1,Pheugopedius maculipectus,Spot-breasted Wren,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,whbwre1,Uropsila leucogastra,White-bellied Wren,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,grycat,Dumetella carolinensis,Gray Catbird,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,woothr,Hylocichla mustelina,Wood Thrush,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,grbspa1,Arremonops chloronotus,Green-backed Sparrow,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,hoowar,Setophaga citrina,Hooded Warbler,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,sumtan,Piranga rubra,Summer Tanager,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,grtcha1,Granatellus sallaei,Gray-throated Chat,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,blhsal1,Saltator atriceps,Black-headed Saltator,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,whtdov,Leptotila verreauxi,White-tipped Dove,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,colara2,Pteroglossus torquatus,Collared Aracari,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,plaxen2,Xenops mexicanus,Northern Plain-Xenops,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,leafly,Empidonax minimus,Least Flycatcher,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,yucfly1,Myiarchus yucatanensis,Yucatan Flycatcher,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,bncfly,Myiarchus tyrannulus,Brown-crested Flycatcher,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,yebcac1,Amblycercus holosericeus,Yellow-billed Cacique,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,magwar,Setophaga magnolia,Magnolia Warbler,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,gyhdov1,Leptotila plumbeiceps,Gray-headed Dove,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,vauswi,Chaetura vauxi,Vaux's Swift,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,greant1,Taraba major,Great Antshrike,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,norben1,Oncostoma cinereigulare,Northern Bentbill,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,yeteup1,Euphonia hirundinacea,Yellow-throated Euphonia,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,yebcha,Icteria virens,Yellow-breasted Chat,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,bubgro1,Cyanoloxia cyanoides,Blue-black Grosbeak,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,squcuc1,Piaya cayana,Common Squirrel-Cuckoo,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,rtlhum,Amazilia tzacatl,Rufous-tailed Hummingbird,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,shtfly1,Poecilotriccus sylvia,Slate-headed Tody-Flycatcher,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,ovenbi1,Seiurus aurocapilla,Ovenbird,pasture
POT436,POT436_PC10,17.38168,-90.1227071,2025,indbun,Passerina cyanea,Indigo Bunting,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,placha,Ortalis vetula,Plain Chachalaca,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,blgdov1,Claravis pretiosa,Blue Ground Dove,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,whtdov,Leptotila verreauxi,White-tipped Dove,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,rtlhum,Amazilia tzacatl,Rufous-tailed Hummingbird,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,slttro1,Trogon massena,Slaty-tailed Trogon,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,blhtro1,Trogon melanocephalus,Black-headed Trogon,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,pabwoo1,Campephilus guatemalensis,Pale-billed Woodpecker,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,chcwoo1,Celeus castaneus,Chestnut-colored Woodpecker,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,whcpar,Pionus senilis,White-crowned Parrot,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,relpar10,Amazona autumnalis,Red-lored Amazon,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,whfpar1,Amazona albifrons,White-fronted Amazon,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,meapar,Amazona farinosa,Mealy Amazon,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,barant1,Thamnophilus doliatus,Barred Antshrike,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,yucfly1,Myiarchus yucatanensis,Yucatan Flycatcher,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,bobfly1,Megarynchus pitangua,Boat-billed Flycatcher,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,brnjay,Cyanocorax morio,Brown Jay,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,lobgna5,Ramphocaenus melanurus,Long-billed Gnatwren,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,spbwre1,Pheugopedius maculipectus,Spot-breasted Wren,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,woewar1,Helmitheros vermivorum,Worm-eating Warbler,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,magwar,Setophaga magnolia,Magnolia Warbler,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,blubun,Cyanocompsa parellina,Blue Bunting,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,shbpig,Patagioenas nigrirostris,Short-billed Pigeon,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,stther2,Phaethornis striigularis,Stripe-throated Hermit,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,whevir,Vireo griseus,White-eyed Vireo,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,grbspa1,Arremonops chloronotus,Green-backed Sparrow,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,yebcha,Icteria virens,Yellow-breasted Chat,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,buwwar,Vermivora cyanoptera,Blue-winged Warbler,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,rtatan1,Driophlox fuscicauda,Red-throated Ant-Tanager,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,roahaw,Rupornis magnirostris,Roadside Hawk,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,kebtou1,Ramphastos sulfuratus,Keel-billed Toucan,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,ivbwoo1,Xiphorhynchus flavigaster,Ivory-billed Woodcreeper,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,grycat,Dumetella carolinensis,Gray Catbird,pasture
POT436,POT436_PC11,17.379445,-90.122959,2025,gryhaw2,Buteo plagiatus,Gray Hawk,pasture
POT436,POT436_PC12,17.3772039,-90.1231783,2025,scapig2,Patagioenas speciosa,Scaled Pigeon,pasture
POT436,POT436_PC12,17.3772039,-90.1231783,2025,rebpig1,Patagioenas flavirostris,Red-billed Pigeon,pasture
POT436,POT436_PC12,17.3772039,-90.1231783,2025,whtdov,Leptotila verreauxi,White-tipped Dove,pasture
POT436,POT436_PC12,17.3772039,-90.1231783,2025,rtlhum,Amazilia tzacatl,Rufous-tailed Hummingbird,pasture
POT436,POT436_PC12,17.3772039,-90.1231783,2025,rutjac1,Galbula ruficauda,Rufous-tailed Jacamar,pasture
POT436,POT436_PC12,17.3772039,-90.1231783,2025,whcpar,Pionus senilis,White-crowned Parrot,pasture
POT436,POT436_PC12,17.3772039,-90.1231783,2025,relpar10,Amazona autumnalis,Red-lored Amazon,pasture
POT436,POT436_PC12,17.3772039,-90.1231783,2025,bkfant2,Formicarius moniliger,Mayan Antthrush,pasture
POT436,POT436_PC12,17.3772039,-90.1231783,2025,norben1,Oncostoma cinereigulare,Northern Bentbill,pasture
POT436,POT436_PC12,17.3772039,-90.1231783,2025,spbwre1,Pheugopedius maculipectus,Spot-breasted Wren,pasture
POT436,POT436_PC12,17.3772039,-90.1231783,2025,whbwre1,Uropsila leucogastra,White-bellied Wren,pasture
POT436,POT436_PC12,17.3772039,-90.1231783,2025,woothr,Hylocichla mustelina,Wood Thrush,pasture
